%time,field.header.seq,field.header.stamp,field.header.frame_id,field.bumper,field.cliff,field.sonar,field.illumination,field.led,field.button,field.torque,field.left_encoder,field.right_encoder,field.battery
1587292543023546571,29050,1587292543042931924,,2,170.0,0.0,546.0,0,0,1,41637,39537,11.9499998093
1587292543061042769,29051,1587292543075931924,,2,168.0,0.0,536.0,0,0,1,41637,39537,11.970000267
1587292543086440582,29052,1587292543108931924,,2,169.0,0.0,559.0,0,0,1,41637,39537,11.970000267
1587292543131345894,29053,1587292543116140995,,2,168.0,0.0,559.0,0,0,1,41637,39537,11.970000267
1587292543164460217,29054,1587292543149140995,,2,81.0,0.0,547.0,0,0,1,41637,39537,11.970000267
1587292543192506363,29055,1587292543184140995,,2,259.0,0.0,546.0,0,0,1,41638,39537,11.9799995422
1587292543233685009,29056,1587292543219140995,,2,263.0,0.0,547.0,0,0,1,41637,39537,11.970000267
1587292543273435217,29057,1587292543252140995,,2,80.0,0.0,546.0,0,0,1,41637,39537,11.9799995422
1587292543288648655,29058,1587292543285140995,,2,263.0,0.0,544.0,0,0,1,41637,39537,11.970000267
1587292543336415061,29059,1587292543320140995,,2,234.0,0.0,544.0,0,0,1,41637,39537,11.970000267
1587292543376402405,29060,1587292543353140995,,2,263.0,0.0,554.0,0,0,1,41637,39537,11.970000267
1587292543391418967,29061,1587292543386140995,,2,170.0,0.0,537.0,0,0,1,41637,39537,11.970000267
1587292543435200582,29062,1587292543421140995,,2,168.0,0.0,552.0,0,0,1,41637,39537,11.9799995422
1587292543470830217,29063,1587292543454140995,,2,233.0,0.0,548.0,0,0,1,41637,39537,11.970000267
1587292543498352717,29064,1587292543489140995,,2,80.0,0.0,548.0,0,0,1,41637,39537,11.970000267
1587292543534050477,29065,1587292543521140995,,2,163.0,0.0,543.0,0,0,1,41637,39537,11.970000267
1587292543555539800,29066,1587292543555140995,,2,169.0,0.0,547.0,0,0,1,41637,39537,11.970000267
1587292543603544800,29067,1587292543590140995,,2,168.0,0.0,561.0,0,0,1,41637,39536,11.970000267
1587292543639613134,29068,1587292543623140995,,2,80.0,0.0,548.0,0,0,1,41637,39537,11.970000267
1587292543659354384,29069,1587292543660140995,,2,80.0,0.0,553.0,0,0,1,41637,39537,11.970000267
1587292543705607456,29070,1587292543695140995,,2,81.0,0.0,546.0,0,0,1,41638,39537,11.970000267
1587292543741854019,29071,1587292543728140995,,2,233.0,0.0,531.0,0,0,1,41637,39537,11.970000267
1587292543784446623,29072,1587292543763140995,,2,263.0,0.0,547.0,0,0,1,41637,39537,11.970000267
1587292543806331050,29073,1587292543798140995,,2,170.0,0.0,538.0,0,0,1,41637,39537,11.970000267
1587292543846103446,29074,1587292543833140995,,2,168.0,0.0,546.0,0,0,1,41637,39537,11.970000267
1587292543881830165,29075,1587292543866140995,,2,265.0,0.0,546.0,0,0,1,41637,39537,11.970000267
1587292543904566050,29076,1587292543901140995,,2,80.0,0.0,551.0,0,0,1,41637,39537,11.9499998093
1587292543941137300,29077,1587292543933140995,,2,80.0,0.0,551.0,0,0,1,41637,39537,11.970000267
1587292543980776154,29078,1587292543966140995,,2,264.0,0.0,560.0,0,0,1,41637,39537,11.970000267
1587292544004244175,29079,1587292544001140995,,2,170.0,0.0,560.0,0,0,1,41637,39537,11.970000267
1587292544048831154,29080,1587292544036140995,,2,80.0,0.0,572.0,0,0,1,41637,39537,11.970000267
1587292544085801571,29081,1587292544069140995,,2,170.0,0.0,562.0,0,0,1,41637,39537,11.970000267
1587292544112214279,29082,1587292544105140995,,2,263.0,0.0,556.0,0,0,1,41637,39537,11.9499998093
1587292544155824227,29083,1587292544140140995,,2,169.0,0.0,544.0,0,0,1,41637,39537,11.9799995422
1587292544174656310,29084,1587292544173140995,,2,81.0,0.0,545.0,0,0,1,41637,39537,11.970000267
1587292544217782300,29085,1587292544206140995,,2,233.0,0.0,548.0,0,0,1,41637,39537,11.9499998093
1587292544260995008,29086,1587292544241140995,,2,169.0,0.0,544.0,0,0,1,41637,39536,11.970000267
1587292544278561206,29087,1587292544274140995,,2,234.0,0.0,548.0,0,0,1,41637,39537,11.970000267
1587292544324278654,29088,1587292544309140995,,2,81.0,0.0,553.0,0,0,1,41637,39537,11.9499998093
1587292544359134852,29089,1587292544342140995,,2,165.0,0.0,544.0,0,0,1,41637,39537,11.970000267
1587292544380418290,29090,1587292544377140995,,2,262.0,0.0,543.0,0,0,1,41637,39537,11.970000267
1587292544419739540,29091,1587292544410140995,,2,170.0,0.0,547.0,0,0,1,41638,39537,11.9499998093
1587292544458017612,29092,1587292544442140995,,2,264.0,0.0,541.0,0,0,1,41637,39537,11.9799995422
1587292544482971779,29093,1587292544477140995,,2,80.0,0.0,549.0,0,0,1,41637,39537,11.970000267
1587292544522753914,29094,1587292544510140995,,2,80.0,0.0,542.0,0,0,1,41638,39537,11.970000267
1587292544566754383,29095,1587292544545140995,,2,263.0,0.0,536.0,0,0,1,41637,39537,11.9799995422
1587292544585649123,29096,1587292544580140995,,2,169.0,0.0,550.0,0,0,1,41637,39537,11.970000267
1587292544624212873,29097,1587292544613140995,,2,264.0,0.0,543.0,0,0,1,41637,39537,11.970000267
1587292544677121623,29098,1587292544648140995,,2,264.0,0.0,551.0,0,0,1,41638,39537,11.970000267
1587292544695835008,29099,1587292544682140995,,2,265.0,0.0,550.0,0,0,1,41637,39537,11.970000267
1587292544733891987,29100,1587292544715140995,,2,81.0,0.0,545.0,0,0,1,41638,39537,11.9499998093
1587292544774869748,29101,1587292544760140995,,2,264.0,0.0,553.0,0,0,1,41637,39537,11.970000267
1587292544822036727,29102,1587292544795140995,,2,263.0,0.0,550.0,0,0,1,41637,39537,11.970000267
1587292544834008706,29103,1587292544828140995,,2,170.0,0.0,548.0,0,0,1,41638,39537,11.970000267
1587292544881159279,29104,1587292544863140995,,2,168.0,0.0,542.0,0,0,1,41637,39536,11.9799995422
1587292544917159748,29105,1587292544914140995,,2,263.0,0.0,548.0,0,0,1,41637,39537,11.9499998093
1587292544961105946,29106,1587292544949140995,,2,169.0,0.0,556.0,0,0,1,41637,39537,11.970000267
1587292544997383393,29107,1587292544982140995,,2,264.0,0.0,549.0,0,0,1,41637,39537,11.9799995422
1587292545018939018,29108,1587292545018140995,,2,169.0,0.0,547.0,0,0,1,41637,39537,11.970000267
1587292545058412508,29109,1587292545051140995,,2,81.0,0.0,552.0,0,0,1,41637,39537,11.970000267
1587292545100492039,29110,1587292545083140995,,2,164.0,0.0,552.0,0,0,1,41638,39537,11.970000267
1587292545121536466,29111,1587292545120140995,,2,81.0,0.0,541.0,0,0,1,41637,39537,11.9499998093
1587292545166071466,29112,1587292545155140995,,2,164.0,0.0,550.0,0,0,1,41637,39536,11.970000267
1587292545203875633,29113,1587292545188140995,,2,175.0,0.0,540.0,0,0,1,41638,39537,11.970000267
1587292545228597664,29114,1587292545225140995,,2,168.0,0.0,556.0,0,0,1,41638,39536,11.9799995422
1587292545278486727,29115,1587292545260140995,,2,263.0,0.0,548.0,0,0,1,41637,39537,11.970000267
1587292545300905685,29116,1587292545294140995,,2,81.0,0.0,546.0,0,0,1,41637,39537,11.970000267
1587292545340567768,29117,1587292545329140995,,2,232.0,0.0,575.0,0,0,1,41637,39537,11.970000267
1587292545377539904,29118,1587292545362140995,,2,169.0,0.0,563.0,0,0,1,41637,39537,11.9799995422
1587292545400133289,29119,1587292545398140995,,2,233.0,0.0,550.0,0,0,1,41637,39537,11.970000267
1587292545441765893,29120,1587292545433140995,,2,234.0,0.0,582.0,0,0,1,41637,39537,11.970000267
1587292545483615477,29121,1587292545466140995,,2,235.0,0.0,567.0,0,0,1,41638,39537,11.970000267
1587292545504180008,29122,1587292545501140995,,2,262.0,0.0,563.0,0,0,1,41637,39536,11.970000267
1587292545545192456,29123,1587292545536140995,,2,81.0,0.0,552.0,0,0,1,41637,39537,11.9799995422
1587292545584511050,29124,1587292545569140995,,2,232.0,0.0,561.0,0,0,1,41637,39537,11.9799995422
1587292545608029435,29125,1587292545603140995,,2,169.0,0.0,537.0,0,0,1,41637,39537,11.9499998093
1587292545649845893,29126,1587292545638765010,,2,233.0,0.0,540.0,0,0,1,41637,39537,11.970000267
1587292545673973237,29127,1587292545671765010,,2,265.0,0.0,539.0,0,0,1,41637,39537,11.9799995422
1587292545714640633,29128,1587292545704765010,,2,263.0,0.0,549.0,0,0,1,41637,39537,11.970000267
1587292545755250424,29129,1587292545739765010,,2,169.0,0.0,542.0,0,0,1,41637,39537,11.9799995422
1587292545779892820,29130,1587292545774765010,,2,265.0,0.0,540.0,0,0,1,41637,39537,11.9799995422
1587292545816970997,29131,1587292545807765010,,2,170.0,0.0,546.0,0,0,1,41637,39537,11.9499998093
1587292545858507247,29132,1587292545842765010,,2,80.0,0.0,554.0,0,0,1,41637,39537,11.970000267
1587292545883808706,29133,1587292545877765010,,2,164.0,0.0,548.0,0,0,1,41637,39537,11.9799995422
1587292545921577456,29134,1587292545910765010,,2,81.0,0.0,543.0,0,0,1,41637,39537,11.9499998093
1587292545964797612,29135,1587292545945765010,,2,232.0,0.0,541.0,0,0,1,41638,39537,11.970000267
1587292545985556466,29136,1587292545978765010,,2,263.0,0.0,552.0,0,0,1,41637,39537,11.9499998093
1587292546025585060,29137,1587292546011765010,,2,171.0,0.0,548.0,0,0,1,41637,39537,11.9499998093
1587292546069541935,29138,1587292546046765010,,2,264.0,0.0,546.0,0,0,1,41638,39537,11.970000267
1587292546089372351,29139,1587292546081765010,,2,257.0,0.0,542.0,0,0,1,41637,39537,11.970000267
1587292546131204383,29140,1587292546114765010,,2,80.0,0.0,536.0,0,0,1,41637,39537,11.9499998093
1587292546163044799,29141,1587292546163765010,,2,264.0,0.0,554.0,0,0,1,41637,39537,11.9499998093
1587292546209356206,29142,1587292546198765010,,2,233.0,0.0,546.0,0,0,1,41637,39537,11.9499998093
1587292546244751205,29143,1587292546231765010,,2,170.0,0.0,547.0,0,0,1,41637,39537,11.970000267
1587292546294902455,29144,1587292546266765010,,2,81.0,0.0,539.0,0,0,1,41637,39537,11.970000267
1587292546317535164,29145,1587292546299765010,,2,81.0,0.0,556.0,0,0,1,41637,39537,11.970000267
1587292546358103705,29146,1587292546334765010,,2,164.0,0.0,542.0,0,0,1,41637,39537,11.970000267
1587292546373678549,29147,1587292546367765010,,2,168.0,0.0,546.0,0,0,1,41637,39538,11.970000267
1587292546418280789,29148,1587292546402765010,,2,263.0,0.0,548.0,0,0,1,41637,39537,11.9499998093
1587292546453021622,29149,1587292546435765010,,2,81.0,0.0,563.0,0,0,1,41637,39537,11.970000267
1587292546475212872,29150,1587292546470765010,,2,233.0,0.0,547.0,0,0,1,41637,39537,11.970000267
1587292546512500580,29151,1587292546502765010,,2,170.0,0.0,540.0,0,0,1,41637,39537,11.9499998093
1587292546552185216,29152,1587292546535765010,,2,264.0,0.0,546.0,0,0,1,41635,39537,11.970000267
1587292546575376987,29153,1587292546569765010,,2,234.0,0.0,536.0,0,0,1,41622,39528,11.9499998093
1587292546615806570,29154,1587292546602765010,,2,170.0,0.0,535.0,0,0,1,41603,39510,11.9499998093
1587292546653494122,29155,1587292546635765010,,2,80.0,0.0,540.0,0,0,1,41579,39488,11.9499998093
1587292546672952091,29156,1587292546671765010,,2,164.0,0.0,539.0,0,0,1,41548,39459,11.9499998093
1587292546719821674,29157,1587292546706765010,,2,233.0,0.0,549.0,0,0,1,41516,39427,11.9300003052
1587292546753808914,29158,1587292546739765010,,2,169.0,0.0,539.0,0,0,1,41486,39397,11.9499998093
1587292546787576257,29159,1587292546774765010,,2,261.0,0.0,546.0,0,0,1,41453,39365,11.9499998093
1587292546820646362,29160,1587292546806765010,,2,168.0,0.0,538.0,0,0,1,41421,39333,11.9300003052
1587292546857345164,29161,1587292546839765010,,2,81.0,0.0,555.0,0,0,1,41389,39302,11.9499998093
1587292546881525528,29162,1587292546873765010,,2,163.0,0.0,561.0,0,0,1,41357,39266,11.9499998093
1587292546917925580,29163,1587292546905765010,,2,258.0,0.0,537.0,0,0,1,41325,39235,11.9300003052
1587292546955202768,29164,1587292546938765010,,2,167.0,0.0,544.0,0,0,1,41291,39203,11.9499998093
1587292546973284122,29165,1587292546972765010,,2,256.0,0.0,543.0,0,0,1,41256,39171,11.9499998093
1587292547017999591,29166,1587292547007765010,,2,228.0,0.0,540.0,0,0,1,41222,39136,11.9300003052
1587292547051161830,29167,1587292547040765010,,2,81.0,0.0,545.0,0,0,1,41190,39105,11.9499998093
1587292547097574018,29168,1587292547075765010,,2,254.0,0.0,537.0,0,0,1,41155,39068,11.970000267
1587292547119859643,29169,1587292547110765010,,2,81.0,0.0,551.0,0,0,1,41120,39034,11.9300003052
1587292547157025632,29170,1587292547143765010,,2,224.0,0.0,532.0,0,0,1,41087,39000,11.9499998093
1587292547178424747,29171,1587292547177765010,,2,164.0,0.0,561.0,0,0,1,41055,38968,11.9499998093
1587292547224612820,29172,1587292547212765010,,2,163.0,0.0,534.0,0,0,1,41019,38933,11.9300003052
1587292547257403757,29173,1587292547245765010,,2,223.0,0.0,533.0,0,0,1,40984,38901,11.9499998093
1587292547284932716,29174,1587292547280765010,,2,163.0,0.0,540.0,0,0,1,40949,38866,11.9499998093
1587292547332293913,29175,1587292547315765010,,2,248.0,0.0,547.0,0,0,1,40915,38831,11.9499998093
1587292547368363653,29176,1587292547348765010,,2,163.0,0.0,551.0,0,0,1,40883,38800,11.9499998093
1587292547387199486,29177,1587292547384765010,,2,160.0,0.0,553.0,0,0,1,40844,38764,11.9499998093
1587292547431518549,29178,1587292547419765010,,2,159.0,0.0,523.0,0,0,1,40809,38727,11.9300003052
1587292547464978184,29179,1587292547452765010,,2,160.0,0.0,525.0,0,0,1,40777,38695,11.9499998093
1587292547497890632,29180,1587292547486765010,,2,159.0,0.0,527.0,0,0,1,40742,38664,11.9499998093
1587292547542275840,29181,1587292547521765010,,2,243.0,0.0,528.0,0,0,1,40707,38629,11.9499998093
1587292547553667976,29182,1587292547555765010,,2,216.0,0.0,523.0,0,0,1,40674,38596,11.9499998093
1587292547607533705,29183,1587292547590765010,,2,242.0,0.0,535.0,0,0,1,40640,38559,11.9499998093
1587292547644738132,29184,1587292547623765010,,2,242.0,0.0,525.0,0,0,1,40608,38528,11.9499998093
1587292547681798340,29185,1587292547677765010,,2,240.0,0.0,554.0,0,0,1,40555,38474,11.9499998093
1587292547730898549,29186,1587292547712765010,,2,81.0,0.0,535.0,0,0,1,40520,38438,11.9499998093
1587292547763883340,29187,1587292547745765010,,2,213.0,0.0,521.0,0,0,1,40487,38405,11.9499998093
1587292547782681674,29188,1587292547779765010,,2,81.0,0.0,514.0,0,0,1,40454,38373,11.9499998093
1587292547832341569,29189,1587292547814765010,,2,236.0,0.0,509.0,0,0,1,40418,38340,11.9499998093
1587292547865395007,29190,1587292547847765010,,2,213.0,0.0,514.0,0,0,1,40385,38306,11.9499998093
1587292547889151517,29191,1587292547881765010,,2,236.0,0.0,508.0,0,0,1,40353,38270,11.9300003052
1587292547929096205,29192,1587292547913765010,,2,212.0,0.0,506.0,0,0,1,40321,38239,11.9300003052
1587292547970678965,29193,1587292547946765010,,2,81.0,0.0,512.0,0,0,1,40289,38207,11.9499998093
1587292547986924122,29194,1587292547983765010,,2,151.0,0.0,509.0,0,0,1,40250,38170,11.9499998093
1587292548035048340,29195,1587292548018765010,,2,211.0,0.0,508.0,0,0,1,40214,38134,11.9300003052
1587292548069986205,29196,1587292548051765010,,2,156.0,0.0,521.0,0,0,1,40182,38102,11.9499998093
1587292548098130684,29197,1587292548085765010,,2,81.0,0.0,502.0,0,0,1,40149,38069,11.9499998093
1587292548140884590,29198,1587292548117765010,,2,81.0,0.0,524.0,0,0,1,40117,38036,11.9499998093
1587292548158223809,29199,1587292548158765010,,2,205.0,0.0,512.0,0,0,1,40078,37994,11.9499998093
1587292548204892090,29200,1587292548215928091,,2,230.0,0.0,502.0,0,0,1,40042,37958,11.9300003052
1587292548241070423,29201,1587292548248928091,,2,154.0,0.0,519.0,0,0,1,40008,37925,11.9499998093
1587292548280785007,29202,1587292548281928091,,2,151.0,0.0,530.0,0,0,1,39974,37890,11.9499998093
1587292548302989590,29203,1587292548314928091,,2,226.0,0.0,515.0,0,0,1,39940,37858,11.9499998093
1587292548345409486,29204,1587292548347928091,,2,152.0,0.0,499.0,0,0,1,39908,37824,11.9499998093
1587292548367864798,29205,1587292548389928091,,2,149.0,0.0,528.0,0,0,1,39866,37781,11.9300003052
1587292548413271621,29206,1587292548424928091,,2,220.0,0.0,509.0,0,0,1,39830,37746,11.9300003052
1587292548449051048,29207,1587292548457928091,,2,223.0,0.0,532.0,0,0,1,39798,37712,11.9499998093
1587292548472186621,29208,1587292548493928091,,2,151.0,0.0,527.0,0,0,1,39763,37677,11.9499998093
1587292548515945267,29209,1587292548528928091,,2,223.0,0.0,501.0,0,0,1,39726,37642,11.9499998093
1587292548551439330,29210,1587292548561928091,,2,213.0,0.0,494.0,0,0,1,39694,37610,11.9499998093
1587292548597429694,29211,1587292548596928091,,2,213.0,0.0,487.0,0,0,1,39659,37574,11.9499998093
1587292548614645423,29212,1587292548631928091,,2,211.0,0.0,483.0,0,0,1,39624,37539,11.9300003052
1587292548652555059,29213,1587292548664928091,,2,81.0,0.0,481.0,0,0,1,39593,37506,11.9499998093
1587292548690370059,29214,1587292548707928091,,2,144.0,0.0,494.0,0,0,1,39548,37463,11.9300003052
1587292548732350840,29215,1587292548740928091,,2,81.0,0.0,504.0,0,0,1,39518,37428,11.9499998093
1587292548776805111,29216,1587292548775928091,,2,145.0,0.0,495.0,0,0,1,39482,37392,11.9499998093
1587292548793459850,29217,1587292548808928091,,2,216.0,0.0,491.0,0,0,1,39450,37361,11.9499998093
1587292548834386048,29218,1587292548841928091,,2,218.0,0.0,482.0,0,0,1,39417,37329,11.9300003052
1587292548864705371,29219,1587292548888928091,,2,145.0,0.0,511.0,0,0,1,39373,37281,11.970000267
1587292548910906829,29220,1587292548923928091,,2,81.0,0.0,504.0,0,0,1,39340,37246,11.9499998093
1587292548946856257,29221,1587292548956928091,,2,81.0,0.0,487.0,0,0,1,39309,37215,11.9499998093
1587292548988655475,29222,1587292548989928091,,2,81.0,0.0,519.0,0,0,1,39276,37181,11.9499998093
1587292549015434746,29223,1587292549024928091,,2,142.0,0.0,503.0,0,0,1,39242,37144,11.9499998093
1587292549051715527,29224,1587292549057928091,,2,213.0,0.0,490.0,0,0,1,39209,37113,11.9499998093
1587292549078099798,29225,1587292549093928091,,2,80.0,0.0,480.0,0,0,1,39174,37079,11.9499998093
1587292549120191777,29226,1587292549128928091,,2,81.0,0.0,481.0,0,0,1,39137,37046,11.9300003052
1587292549155636569,29227,1587292549161928091,,2,210.0,0.0,473.0,0,0,1,39108,37012,11.9499998093
1587292549183545736,29228,1587292549196928091,,2,211.0,0.0,510.0,0,0,1,39074,36976,11.9499998093
1587292549216070319,29229,1587292549228928091,,2,145.0,0.0,531.0,0,0,1,39041,36946,11.9300003052
1587292549255195059,29230,1587292549261928091,,2,80.0,0.0,503.0,0,0,1,39008,36914,11.9300003052
1587292549280400111,29231,1587292549296928091,,2,189.0,0.0,486.0,0,0,1,38973,36878,11.9499998093
1587292549318224017,29232,1587292549328928091,,2,80.0,0.0,471.0,0,0,1,38941,36845,11.9499998093
1587292549359851100,29233,1587292549361928091,,2,80.0,0.0,471.0,0,0,1,38909,36813,11.9499998093
1587292549383228183,29234,1587292549399928091,,2,139.0,0.0,512.0,0,0,1,38870,36777,11.9499998093
1587292549428829694,29235,1587292549434928091,,2,141.0,0.0,526.0,0,0,1,38835,36741,11.9300003052
1587292549446002090,29236,1587292549467928091,,2,187.0,0.0,495.0,0,0,1,38804,36707,11.9499998093
1587292549495482767,29237,1587292549502928091,,2,142.0,0.0,521.0,0,0,1,38769,36672,11.9499998093
1587292549529849433,29238,1587292549535928091,,2,142.0,0.0,498.0,0,0,1,38737,36639,11.9300003052
1587292549550465267,29239,1587292549569928091,,2,81.0,0.0,523.0,0,0,1,38702,36606,11.9499998093
1587292549597547663,29240,1587292549604928091,,2,80.0,0.0,537.0,0,0,1,38666,36571,11.9499998093
1587292549620026725,29241,1587292549638928091,,2,80.0,0.0,544.0,0,0,1,38634,36540,11.9300003052
1587292549653594538,29242,1587292549670928091,,2,204.0,0.0,508.0,0,0,1,38602,36505,11.9499998093
1587292549696876100,29243,1587292549703928091,,2,203.0,0.0,482.0,0,0,1,38569,36473,11.9300003052
1587292549734644225,29244,1587292549736928091,,2,80.0,0.0,465.0,0,0,1,38537,36438,11.9300003052
1587292549751666621,29245,1587292549773928091,,2,201.0,0.0,473.0,0,0,1,38501,36401,11.9499998093
1587292549800208652,29246,1587292549808928091,,2,140.0,0.0,476.0,0,0,1,38465,36366,11.9300003052
1587292549833123965,29247,1587292549841928091,,2,140.0,0.0,463.0,0,0,1,38432,36333,11.9300003052
1587292549854611100,29248,1587292549875928091,,2,81.0,0.0,483.0,0,0,1,38399,36300,11.9499998093
1587292549909432454,29249,1587292549910928091,,2,198.0,0.0,461.0,0,0,1,38365,36266,11.9499998093
1587292549944050006,29250,1587292549943928091,,2,199.0,0.0,457.0,0,0,1,38333,36234,11.9300003052
1587292549964328027,29251,1587292549985928091,,2,137.0,0.0,458.0,0,0,1,38291,36192,11.9300003052
1587292550015230527,29252,1587292550020928091,,2,138.0,0.0,469.0,0,0,1,38256,36157,11.9300003052
1587292550048460110,29253,1587292550053928091,,2,81.0,0.0,469.0,0,0,1,38224,36125,11.9300003052
1587292550071751985,29254,1587292550091928091,,2,136.0,0.0,459.0,0,0,1,38186,36089,11.9499998093
1587292550119172194,29255,1587292550126928091,,2,137.0,0.0,507.0,0,0,1,38151,36055,11.9300003052
1587292550153449121,29256,1587292550159928091,,2,178.0,0.0,491.0,0,0,1,38120,36020,11.9499998093
1587292550172104173,29257,1587292550193928091,,2,136.0,0.0,469.0,0,0,1,38085,35990,11.9499998093
1587292550221590475,29258,1587292550228928091,,2,136.0,0.0,456.0,0,0,1,38052,35955,11.9499998093
1587292550256022662,29259,1587292550261928091,,2,137.0,0.0,497.0,0,0,1,38017,35921,11.9499998093
1587292550279358860,29260,1587292550295928091,,2,179.0,0.0,471.0,0,0,1,37983,35887,11.9499998093
1587292550326572558,29261,1587292550330928091,,2,194.0,0.0,511.0,0,0,1,37948,35853,11.9300003052
1587292550348521725,29262,1587292550365928091,,2,178.0,0.0,492.0,0,0,1,37912,35820,11.9499998093
1587292550402308964,29263,1587292550400928091,,2,194.0,0.0,469.0,0,0,1,37876,35787,11.9499998093
1587292550420723079,29264,1587292550438928091,,2,135.0,0.0,477.0,0,0,1,37838,35749,11.9300003052
1587292550463352818,29265,1587292550473928091,,2,135.0,0.0,460.0,0,0,1,37805,35714,11.9499998093
1587292550505057298,29266,1587292550506928091,,2,134.0,0.0,451.0,0,0,1,37771,35682,11.9499998093
1587292550527532818,29267,1587292550541928091,,2,81.0,0.0,462.0,0,0,1,37735,35647,11.9300003052
1587292550571854746,29268,1587292550576928091,,2,133.0,0.0,462.0,0,0,1,37702,35611,11.9499998093
1587292550597685318,29269,1587292550609928091,,2,134.0,0.0,448.0,0,0,1,37670,35579,11.9499998093
1587292550644201829,29270,1587292550644928091,,2,175.0,0.0,458.0,0,0,1,37634,35546,11.9499998093
1587292550659934798,29271,1587292550679800060,,2,189.0,0.0,447.0,0,0,1,37598,35511,11.9499998093
1587292550707951464,29272,1587292550714800060,,2,174.0,0.0,450.0,0,0,1,37563,35476,11.9499998093
1587292550742309277,29273,1587292550747800060,,2,134.0,0.0,442.0,0,0,1,37531,35441,11.970000267
1587292550762256204,29274,1587292550783800060,,2,188.0,0.0,442.0,0,0,1,37496,35408,11.9099998474
1587292550816978600,29275,1587292550818800060,,2,81.0,0.0,445.0,0,0,1,37458,35373,11.9300003052
1587292550851570266,29276,1587292550851800060,,2,81.0,0.0,438.0,0,0,1,37425,35340,11.9300003052
1587292550873262402,29277,1587292550889800060,,2,186.0,0.0,500.0,0,0,1,37389,35303,11.9300003052
1587292550924821047,29278,1587292550924800060,,2,187.0,0.0,481.0,0,0,1,37355,35270,11.9499998093
1587292550946059016,29279,1587292550961800060,,2,187.0,0.0,454.0,0,0,1,37319,35233,11.9499998093
1587292550993764850,29280,1587292550996800060,,2,133.0,0.0,450.0,0,0,1,37284,35198,11.9499998093
1587292551018941881,29281,1587292551030800060,,2,186.0,0.0,455.0,0,0,1,37253,35165,11.9300003052
1587292551055791829,29282,1587292551062800060,,2,171.0,0.0,444.0,0,0,1,37221,35133,11.9499998093
1587292551099182506,29283,1587292551095800060,,2,188.0,0.0,481.0,0,0,1,37188,35101,11.970000267
1587292551116551933,29284,1587292551133800060,,2,185.0,0.0,514.0,0,0,1,37149,35065,11.9499998093
1587292551163907766,29285,1587292551168800060,,2,183.0,0.0,528.0,0,0,1,37115,35030,11.9499998093
1587292551199909693,29286,1587292551201800060,,2,133.0,0.0,535.0,0,0,1,37082,35000,11.9499998093
1587292551217639277,29287,1587292551235800060,,2,183.0,0.0,482.0,0,0,1,37049,34965,11.9300003052
1587292551260209693,29288,1587292551270800060,,2,132.0,0.0,455.0,0,0,1,37012,34929,11.9499998093
1587292551299350891,29289,1587292551303800060,,2,184.0,0.0,444.0,0,0,1,36978,34897,11.970000267
1587292551323192922,29290,1587292551337800060,,2,131.0,0.0,496.0,0,0,1,36947,34863,11.9300003052
1587292551357433339,29291,1587292551369800060,,2,177.0,0.0,464.0,0,0,1,36914,34832,11.970000267
1587292551400632037,29292,1587292551402800060,,2,181.0,0.0,451.0,0,0,1,36880,34799,11.9499998093
1587292551422052297,29293,1587292551438800060,,2,81.0,0.0,461.0,0,0,1,36846,34762,11.9300003052
1587292551466566881,29294,1587292551473800060,,2,80.0,0.0,442.0,0,0,1,36811,34729,11.9499998093
1587292551491422297,29295,1587292551508800060,,2,181.0,0.0,495.0,0,0,1,36777,34696,11.9499998093
1587292551534957245,29296,1587292551541800060,,2,80.0,0.0,521.0,0,0,1,36743,34663,11.970000267
1587292551573193026,29297,1587292551574800060,,2,129.0,0.0,484.0,0,0,1,36711,34630,11.9499998093
1587292551591260162,29298,1587292551607800060,,2,179.0,0.0,455.0,0,0,1,36678,34595,11.9499998093
1587292551636316933,29299,1587292551642800060,,2,177.0,0.0,499.0,0,0,1,36642,34562,11.9499998093
1587292551670068808,29300,1587292551675800060,,2,178.0,0.0,473.0,0,0,1,36607,34531,11.9499998093
1587292551694126151,29301,1587292551709800060,,2,177.0,0.0,513.0,0,0,1,36574,34496,11.9499998093
1587292551731323703,29302,1587292551741800060,,2,130.0,0.0,531.0,0,0,1,36542,34463,11.9300003052
1587292551772151464,29303,1587292551774800060,,2,129.0,0.0,480.0,0,0,1,36511,34431,11.970000267
1587292551791364641,29304,1587292551807800060,,2,80.0,0.0,458.0,0,0,1,36479,34398,11.9499998093
1587292551835177818,29305,1587292551842800060,,2,149.0,0.0,505.0,0,0,1,36442,34363,11.9300003052
1587292551871450578,29306,1587292551875800060,,2,134.0,0.0,470.0,0,0,1,36410,34329,11.9499998093
1587292551894123443,29307,1587292551910800060,,2,176.0,0.0,445.0,0,0,1,36375,34294,11.9499998093
1587292551929128703,29308,1587292551942800060,,2,175.0,0.0,439.0,0,0,1,36343,34264,11.9499998093
1587292551970600891,29309,1587292551975800060,,2,174.0,0.0,434.0,0,0,1,36309,34231,11.9300003052
1587292551993026464,29310,1587292552009800060,,2,174.0,0.0,491.0,0,0,1,36277,34196,11.970000267
1587292552035667610,29311,1587292552044800060,,2,148.0,0.0,469.0,0,0,1,36244,34161,11.9300003052
1587292552063681099,29312,1587292552078800060,,2,163.0,0.0,464.0,0,0,1,36210,34127,11.9499998093
1587292552109028391,29313,1587292552111800060,,2,173.0,0.0,440.0,0,0,1,36174,34096,11.9499998093
